Country,Year,Compensation.rate.total.economy,Dependent.employment.total.economy,Employment.country.specific,General.government.employment,Hours.worked.per.worker.total.economy,Labour.force,Labour.force.participation.rate.as.a.percentage.of.population.aged.15-74,Labour.productivity.total.economy,Total.employment.(labour.force.survey.basis),Total.employment.(national.accounts.basis),Total.population,Total.self-employed,Unemployment.rate,Unemployment.level,Unit.labour.cost.in.total.economy,Wage.rate.total.economy,Working-age.population.age.15-74
NLD,2020,51190.9291338583,7937500.0,,1166000.0,1415.37563300418,9582000.0,72.2348614350868,0.957390388303678,9115833.33333333,9530249.99999999,17442000.0,1592749.99999999,4.86502469908858,466166.666666668,1.01833858093632,39560.9448818898,13265063.1698253
NLD,2021,52603.8977159881,8056000.0,,1195000.0,1445.35164143153,9662000.0,72.4247087638791,1.0,9254000.0,9690500.00000002,17533000.0,1634500.00000002,4.22272821362037,408000.0,1.0,40718.9672293942,13340750.9189996
NLD,2022,54525.3064037637,8342750.0,,1231000.0,1449.97475468477,9895750.0,73.7748322787908,1.01082714942525,9546666.66666667,10066750.0,17701000.0,1723999.99999999,3.52760865354655,349083.333333333,1.02223316459052,41834.0475262953,13413449.6742799
NLD,2023,57919.7302652983,8452750.0,,1263000.0,1449.13324808191,10094750.0,74.6565334749334,0.99525689802904,9736583.33333333,10233000.0,17879000.0,1780250.00000001,3.54804890330783,358166.666666668,1.09924674504478,44670.0777853361,13521589.5115053
NLD,2024,61343.6778037356,8503593.46630307,,1283104.37142098,1445.70120566961,10170955.7500001,74.7093809644415,0.995762226463883,9797978.99547212,10320049.3860273,18025046.4946383,1816455.91972418,3.66707675950667,372976.75452796,1.16076333136259,47277.7257685307,13614027.6076455
NOR,2015,582379.225869672,2551250.0,83000.0,818450.0,1426.46244694593,2792000.0,71.7402527285696,0.96124569967682,2661250.0,2709500.00000001,5190000.0,158250.000000005,4.6830229226361,130750.0,0.873657885091364,465887.702106811,3891817.90390895
NOR,2016,590236.248168051,2558750.0,75325.0,827350.0,1430.01748412625,2797500.0,71.1525847534697,0.969846391498294,2660250.0,2716750.0,5236000.0,157999.999999998,4.90616621983914,137250.0,0.877823446626999,473230.679042501,3931691.32181608
NOR,2017,601760.200636636,2591750.0,72350.0,838825.0,1419.47224749773,2789750.0,70.3518936126508,0.98261907625084,2667750.0,2747500.0,5277000.0,155750.0,4.37315171610359,122000.0,0.884707582627516,483029.999035401,3965422.758
NOR,2018,620818.336806213,2639500.0,72775.0,848875.0,1419.28552242815,2829750.0,70.9059458356626,0.974885756539998,2716250.0,2792250.00000001,5312000.0,152750.000000003,4.0109550313632,113500.0,0.921900925897287,497402.159499905,3990850.08548995
NOR,2019,645560.148975791,2685000.0,76700.0,856675.0,1418.54724964739,2857750.0,71.1210216344551,0.970632755082593,2747000.0,2835999.99999999,5348000.0,150999.999999992,3.87542647187473,110750.0,0.96433050986907,515184.357541899,4018150.94092454
NOR,2020,657005.293005671,2645000.0,77275.0,857350.0,1409.4897045658,2868500.0,71.0197956713155,0.973153120338426,2732500.0,2792500.0,5379000.0,147500.000000006,4.74115391319505,136000.0,0.979323682817268,526091.115311909,4039014.7182
NOR,2021,689281.121495327,2675000.0,76600.0,873525.0,1425.7636122178,2901750.0,71.5309365627339,1.0,2773000.0,2823750.0,5408000.0,148749.999999996,4.43697768587921,128750.0,1.0,550424.299065421,4056636.38620908
NOR,2022,718606.660666067,2777500.0,79300.0,881550.0,1425.57723438698,2944000.0,72.0776164345025,0.993581319037484,2848750.0,2934249.99999999,5457000.0,156749.999999989,3.23539402173913,95250.0,1.04845754384508,573251.125112511,4084485.78855994
NOR,2023,765619.470598686,2814500.0,81350.0,889150.0,1418.19404741887,2982000.0,71.9311697859354,0.9805494012789,2875250.0,2973500.0,5542000.0,159000.000000003,3.57981220657277,106750.0,1.13183436127668,602808.669390656,4145629.78591106
NOR,2024,803612.415365355,2828143.90969414,80400.0,897976.443938577,1416.21576367746,3008452.1,71.6449757212268,0.985905517728223,2888697.0,2994016.08477658,5603295.42018428,165872.175082441,3.9806217955074,119755.1,1.17913841855346,634252.500321436,4199111.06077556
NZL,2015,,2015400.0,,,1746.65330420198,2504250.0,73.0902086937686,0.95210726184668,2368500.0,2355250.0,4638200.0,339850.000000002,5.42078466606769,135750.0,,,3426245.51872911
NZL,2016,,2032400.0,,,1760.66572756228,2617500.0,74.5040546652109,0.954037210519345,2482750.0,2444750.0,4742200.0,412350.0,5.14804202483286,134750.0,,,3513231.61103367
NZL,2017,,2101900.0,,,1750.00073338087,2715250.0,75.6459303977258,0.94670468236945,2586500.0,2563750.0,4837700.0,461850.0,4.74173648835282,128750.0,,,3589419.79525396
NZL,2018,,2142700.0,,,1767.1234583118,2781250.0,76.0487930461423,0.96299915435437,2661000.0,2623250.0,4922200.0,480550.000000003,4.32359550561798,120250.0,,,3657191.50639575
NZL,2019,,2171600.0,,,1776.87314531744,2810500.0,75.3914357699643,0.98437505254879,2695250.0,2650250.0,5012600.0,478650.000000002,4.10069382672122,115250.0,,,3727877.0079077
NZL,2020,,2152000.0,,,1732.78788978706,2861750.0,75.4311880370001,0.956017066148654,2730000.0,2698250.0,5097100.0,546249.999999997,4.60382633004281,131750.0,,,3793855.13402794
NZL,2021,,2205100.0,,,1722.92371691868,2899000.0,76.2212723563648,1.0,2789750.0,2732500.0,5113700.0,527400.000000005,3.7685408761642,109250.0,,,3803400.16687995
NZL,2022,,2279800.0,,,1754.06348094691,2932750.0,76.8032819256442,0.995379704926672,2836250.0,2806000.0,5142000.0,526200.0,3.29042707356577,96500.0,,,3818521.71739131
NZL,2023,,2308585.1154371,,,1745.60103571661,3044750.0,78.0312930256524,0.970067726127137,2931000.0,2905249.99992514,5253000.0,596664.884488038,3.73593891124066,113750.0,,,3901960.20332388
NZL,2024,,2314555.74042657,,,1736.06309379804,3078556.25,78.1666501484751,0.972496678490674,2932750.0,2914897.65500536,5301383.19172152,600341.914578792,4.73618924455254,145806.25,,,3938452.32481164
POL,2015,53943.6346430645,12575100.0,,2476611.0,2050.76639678469,17388250.0,57.9882608644812,0.859963166075408,16084000.0,15970000.0,38455000.0,3394900.0,7.50075482006526,1304250.0,0.829588636808639,45087.38697903,29985810.4740138
POL,2016,56500.5793198472,12773600.0,,2491551.0,2053.01512820546,17260500.0,57.6666485700709,0.8801886370664,16197000.0,16099700.0,38427000.0,3326100.00000003,6.16146693317096,1063499.99999998,0.855398688675703,47197.0940063882,29931512.2830951
POL,2017,59647.4941343898,12999500.0,,2501215.0,2029.70667303669,17266750.0,57.7473111983413,0.913927847827244,16422750.0,16315000.0,38422000.0,3315500.0,4.88800729726208,844000.0,0.873405195278011,50041.1169660372,29900526.3477895
POL,2018,64168.3576798484,13088800.0,,2523142.0,2002.1422950701,17143000.0,57.3916966996603,0.964891694688677,16483750.0,16403700.0,38413000.0,3314900.0,3.84559295339205,659250.0,0.891243299348793,54068.2339099077,29870174.5824175
POL,2019,67684.6968139014,13518100.0,,2540525.0,2011.61561189702,17018750.0,57.0692358581506,0.984759705697204,16460750.0,16798900.0,38386000.0,3280800.00000003,3.27873668747704,557999.999999999,0.928946999316512,57046.5228101582,29821233.3564467
POL,2020,71093.8785206301,13470600.0,,2532511.0,1994.23525102448,16978750.0,57.0571289686885,0.962953811080352,16441750.0,16831900.0,38354000.0,3361299.99999998,3.16277700066245,536999.999999975,0.992376468612967,59926.9594524372,29757455.9163632
POL,2021,74369.4335049985,13864200.0,,2546741.0,2049.76165317528,17760000.0,60.0239003280753,1.0,17161000.0,17317500.0,38162000.0,3453300.00000001,3.37274774774775,599000.000000001,1.0,63052.0477200272,29588213.8663572
POL,2022,83602.6058864221,14022100.0,,2558463.82650886,2037.32569685676,17761250.0,60.5785870649094,1.04352136802913,17250750.0,17512000.0,37827000.0,3489900.0,2.87423464001689,510500.0,1.07743650955232,70873.8134801492,29319353.356606
POL,2023,95027.7261008211,13948950.0000626,,2562300.88167436,2019.58820456846,17808750.0002174,60.9977625400238,1.04508479861175,17306500.0006449,17492950.0001134,37698000.0,3544000.00005079,2.82024285571119,502249.999572598,1.2177921704428,80606.590459852,29195743.0217743
POL,2024,106411.2508126,14052727.303277,,2562300.88167436,2004.08349889736,17720341.5031642,60.941888535373,1.07932672489628,17201379.189675,17417721.4522003,37598504.1494358,3364994.14892329,2.92862478635941,518962.313489202,1.33597952894816,90162.8244087799,29077440.7046455
PRT,2015,20222.3761579895,3889068.0,,679034.0,1872.43017399751,4998400.0,63.738796145241,0.998862607748456,4353350.0,4590785.0,10381838.0,701717.0,12.9051296414853,645050.0,0.818715346401991,15735.7040298601,7842005.65792017
PRT,2016,20571.9247048487,3951702.0,,684980.0,1865.04616383323,5013025.0,64.0107228706438,1.00128967373956,4439050.0,4671440.0,10356516.0,719737.999999996,11.4496736002713,573974.999999998,0.829653060986202,16050.2044435537,7831539.42837138
PRT,2017,21018.4327884545,4086902.0,,688619.0,1846.32877237795,5065750.0,64.7726155927161,1.00131025425964,4601225.0,4826186.0,10340124.0,739283.999999999,9.16991560973202,464525.0,0.8485349878738,16405.8401693997,7820820.50206671
PRT,2018,21895.5715712602,4179925.0,,691799.0,1851.38934041772,5097175.0,65.1831780193282,1.00658919106127,4731500.0,4942323.00000001,10334633.0,762398.000000006,7.17407191238284,365675.0,0.878191659419385,16997.164542426,7819770.61395898
PRT,2019,22976.0300079883,4219943.0,,702627.0,1855.44404826183,5128500.0,65.4684837934239,1.02572841202149,4789900.0,4983272.00000002,10354446.0,763329.000000016,6.60232036657892,338600.0,0.905487618011188,17837.2186543752,7833540.20566938
PRT,2020,23402.3771179154,4140392.0,,722242.0,1728.98892469593,5034375.0,64.1084091791832,0.960636734756426,4680150.0,4884370.00000001,10384846.0,743978.000000006,7.03612662942267,354224.999999998,0.985783645029551,18207.8689650642,7852908.94667017
PRT,2021,24841.0826089549,4176799.0,,746875.0,1782.17230393779,5127025.0,65.1725682635035,1.0,4782875.0,4952928.0,10407707.0,776128.999999999,6.71246970709135,344150.0,1.0,19263.2848743739,7866845.11076897
PRT,2022,26225.767623772,4331777.0,,754997.0,1824.59083831491,5262975.0,66.5112249096148,1.03134113125565,4939925.0,5137904.00000001,10468869.0,806127.000000008,6.13816330117467,323049.999999998,1.02341998993599,20506.8515761546,7912912.45523159
PRT,2023,28335.341982985,4454900.0,,768407.376291365,1841.8818723944,5402250.00005379,67.6730181695389,1.0464229285814,5051174.99999612,5191779.99999999,10578174.0,736879.999999991,6.49868110609796,351075.000057673,1.10915134359943,22198.91939213,7982871.38090948
PRT,2024,30478.3878738463,4497530.71068294,,776691.474527974,1832.14405250008,5456017.84666655,67.6975345037061,1.05043585032567,5105631.04922384,5258944.14456698,10710587.9870557,761413.433884046,6.42202440112586,350386.797442707,1.18452970202888,23827.1632819464,8059404.06347865
SVK,2015,15669.4957129372,1942822.0,,439900.0,1753.29662861274,2738250.0,63.8450979408924,0.91511950593583,2424000.0,2267097.0,5422343.0,324275.0,11.47630786086,314250.0,0.805354331644978,11916.7818770839,4288896.23215093
SVK,2016,16019.7607491746,1997798.75,,441001.0,1738.48253815904,2758125.0,64.3197980216529,0.911258395392684,2492100.0,2321049.0,5430804.0,323250.25,9.64513936097893,266025.0,0.830479262529623,12256.0398038091,4288143.1298517
SVK,2017,16857.6602358598,2049755.75,,444226.0,1720.14664191986,2754650.0,64.3627385032649,0.917219242452935,2530675.0,2372255.25,5438389.0,322499.500000001,8.13079701595492,223975.000000002,0.871588953130326,12823.6195946761,4279883.14987602
SVK,2018,17854.6321619259,2097441.25,,451021.0,1702.83278236626,2746200.0,64.2960538201785,0.935684851362569,2566725.0,2419901.25,5446010.75,322460.0,6.53539436311985,179474.999999997,0.907737654610232,13581.3358300262,4271179.70207082
SVK,2019,19052.4891485137,2114975.25,,456561.0,1691.23608421377,2741375.0,64.304908200795,0.947082676632662,2583650.0,2445190.25,5453244.0,330215.000000001,5.75349961242068,157724.999999997,0.954999942106533,14417.255237384,4263088.27226676
SVK,2020,19779.8805335158,2075477.5,,460033.0,1567.87062442388,2712700.0,63.7617153799735,0.940331822046578,2531275.0,2399070.25,5460509.5,323592.75,6.68798613927092,181425.000000002,0.998767670873989,14965.6177915685,4254433.84613209
SVK,2021,21154.041267271,2054327.75,,460264.0,1577.6564535933,2748150.0,64.9178853889096,1.0,2560550.0,2385118.5,5440661.25,330790.750000001,6.82641049433255,187600.0,0.999999999999998,15955.216980348,4233270.97538129
SVK,2022,22425.2445127296,2085372.0,,465403.0,1609.65171734523,2774325.0,65.0624310476801,0.987041871795857,2603925.0,2427297.0,5488885.25,341924.999999999,6.14203454894426,170399.999999998,1.07129508041898,16980.6432617298,4264096.73804976
SVK,2023,24632.6570470836,2087737.75,,468709.0,1627.05245089902,2771824.99997444,64.7242778601792,0.997867477125038,2609949.99994575,2434057.25,5529703.75,346319.500000001,5.84001515356091,161875.000028697,1.16206502036535,18617.3871694373,4282512.05206536
SVK,2024,26475.8024337161,2081086.01314449,,471124.797334429,1621.68882525545,2769375.13908486,64.6454897871972,1.0230460908442,2619650.32926915,2429210.10106001,5547736.21759704,348124.087915513,5.40644738600453,149724.809815713,1.21681838967896,19874.2020583589,4283941.76948958
SVN,2015,24721.1527679433,757326.75,,,1673.10503762468,1008250.0,63.4969976704566,0.915472844049309,917500.0,944086.75,2063298.0,186760.0,9.00074386312893,90749.9999999972,0.831595720110856,21129.3080826737,1587870.35133963
SVN,2016,25481.6885060147,774202.75,,,1655.95493186169,994750.0,62.8407750904021,0.926058805969611,915000.0,961614.75,2064633.0,187412.0,8.01708972103546,79750.0000000003,0.850473583860359,21873.8867112006,1582969.01743965
SVN,2017,26267.5247083147,799513.25,,,1631.10887366662,1026750.0,65.052070929665,0.94644294588337,959000.0,989590.000000001,2065819.0,190076.750000001,6.59849038227394,67749.9999999975,0.860820650824882,22549.8370214627,1578350.98149317
SVN,2018,27343.660948024,826492.75,,,1616.58972625232,1033500.0,65.5352042021309,0.957564403630511,980500.0,1020928.25,2071956.0,194435.499999999,5.12820512820513,53000.0,0.887462667305856,23443.6590399613,1577014.99916345
SVN,2019,28718.2774217662,848131.0,,,1606.40903751476,1028500.0,64.8394604488844,0.967652280654621,982750.0,1045698.0,2089014.0,197567.000000002,4.4482255712202,45749.9999999997,0.924087978897175,24681.2035098351,1586225.41409148
SVN,2020,29852.4639361679,841268.75,,,1519.43970604523,1029750.0,64.5142901152793,0.934553277443506,978250.0,1038503.75,2102800.0,197235.000000001,5.00121388686552,51499.9999999975,0.993391418335024,25558.3571302274,1596157.9956316
SVN,2021,32204.0950409617,850885.75,,,1578.40596933905,1020000.0,63.5864172091413,1.0,971500.0,1051961.75,2107730.0,201076.0,4.75490196078431,48500.0,1.0,27589.7989242387,1604116.16940947
SVN,2022,33857.4269434342,872633.75,,,1607.53702533006,1027250.0,64.0994949022129,0.998092900540449,986000.0,1082421.0,2108589.0,209787.249999997,4.01557556583131,41250.0000000022,1.04987206139644,29052.8976641117,1602586.73109223
SVN,2023,37093.65365336,882718.25,,,1600.34082135226,1026499.99995936,63.787133681762,1.00278354256003,989000.000005786,1100118.0,2120438.0,217399.750000002,3.65319044861799,37499.9999535792,1.13944363970084,31870.9491176828,1609258.70267292
SVN,2024,39729.8840674357,882074.603561869,,,1604.61841786037,1038055.47529425,64.3934687092123,1.01286361235352,1000022.1841424,1100873.44287922,2125588.99579871,218798.839317354,3.66389774506689,38033.2911518494,1.20656813189161,34186.346900101,1612050.87426163
SWE,2015,439823.062141759,4566575.0,,1396575.0,1619.39386134707,5193925.0,71.4526555387375,0.947849129656298,4803825.0,4878850.0,9799190.0,312275.000000005,7.51069759382355,390100.0,0.870812064892984,368780.760197742,7269044.04159501
SWE,2016,450257.183170857,4677600.0,,1436600.0,1621.45387623675,5244383.33333333,71.4505999704664,0.949387109546836,4873975.0,4974150.0,9923080.0,296549.999999996,7.06295306407175,370408.333333335,0.894198730391609,377740.080383103,7339873.05285199
SWE,2017,459579.715196953,4805075.0,,1462125.0,1617.44861469762,5346375.0,72.0874657109809,0.945282896100146,4983233.33333333,5099475.0,10057700.0,294399.999999996,6.79229696133675,363141.666666668,0.91851506116098,386312.804690874,7416511.24404225
SWE,2018,477635.056046534,4891025.0,,1475975.0,1620.73035837473,5406700.0,72.3154156754766,0.948361480913835,5057775.0,5185050.0,10175210.0,294025.000000002,6.45356687073446,348925.0,0.952536768273326,398100.193722175,7476552.47432051
SWE,2019,491784.20034623,4924475.0,,1486175.0,1607.30498828452,5467691.66666667,72.677505685085,0.966524370140854,5089825.0,5218000.0,10278890.0,293524.999999995,6.91089932832709,377866.666666663,0.962786853993753,410529.244234157,7523224.16011142
SWE,2020,503921.122409576,4855625.0,,1482925.0,1565.21750855221,5477850.0,72.5878880092997,0.957633537387651,5011325.0,5150875.0,10353440.0,295250.000000002,8.51657128252873,466525.0,0.994580339645657,419488.943235938,7546506.93142939
SWE,2021,528469.711128266,4922600.0,,1500300.0,1581.94917996858,5536641.66666667,73.1667098466822,1.0,5044841.66666667,5215875.00000001,10415810.0,293275.000000007,8.88264095111808,491800.0,1.0,439342.014382643,7567159.54327928
SWE,2022,539767.060447765,5106475.0,,1520800.0,1576.71632242845,5620833.33333333,73.824336197688,0.981556791699435,5200266.66666667,5397574.99999999,10512120.0,291099.999999991,7.48228317272051,420566.666666665,1.04310012253012,451871.006907896,7613794.61412531
SWE,2023,568646.522805458,5174450.0,,1537625.00001678,1579.40293374978,5708050.0,74.4819000898205,0.96954652902026,5270766.66666667,5461375.0,10592700.0,286924.999999995,7.66081820119537,437283.333333333,1.11416228980921,469920.667876944,7663673.98403699
SWE,2024,591536.02767131,5171942.28235,,1550580.47191819,1580.9635111271,5725831.26666667,74.3795783298805,0.977629910070014,5245188.875,5446448.72536445,10651894.1635419,274506.443014447,8.39428144634236,480642.39166667,1.15201861602806,488623.344291634,7698122.78482148
TUR,2015,,17853583.3333334,,,,29580666.6666667,51.8100427874049,0.828313466483718,26533583.3333334,,78218000.0,8680000.0,10.3009285344031,3047083.33333333,,,57094464.8473786
TUR,2016,,18383416.6666667,,,,30448583.3333333,52.3400377231823,0.837058014093695,27128916.6666667,,79278000.0,8745500.0,10.9025324111959,3319666.66666665,,,58174553.6645785
TUR,2017,,18975166.6666667,,,,31498083.3333333,53.2929302151865,0.87001846931622,28059250.0,,80313000.0,9084083.33333333,10.9175955150709,3438833.3333333,,,59103680.7436749
TUR,2018,,19515833.3321197,,,,32199583.3333334,53.5893878616336,0.877018987861384,28674000.0,,81407000.0,9158166.66788027,10.9491582448014,3525583.33333338,,,60085745.7384508
TUR,2019,,19223833.3333334,,,,32503416.6666667,53.2389201483021,0.904058060783417,28044083.3333333,,82579000.0,8820249.99999997,13.7195833258555,4459333.33333335,,,61051983.353767
TUR,2020,,18776173.3341622,,,,30749833.3333333,49.8608728744099,0.966897292454292,26709166.6666667,,83385000.0,7932993.33250448,13.1404506257486,4040666.66666665,,,61671269.5960746
TUR,2021,,19691165.9457887,,,,32705583.3333334,52.4757782334307,1.0,28779250.0,,84147000.0,9088084.05421127,12.0050857779126,3926333.33333335,,,62325103.9514792
TUR,2022,,20050490.0002464,,,,34311250.0,54.3739159494856,0.988773027850895,30716583.3333333,,84980000.0,10666093.333087,10.4766415291388,3594666.66666665,,,63102407.4702947
TUR,2023,,20362738.131544,,,,34914583.3333333,54.9132257340856,1.00905285450338,31637666.6666667,,85326000.0,11274928.5351226,9.38552419595436,3276916.66666665,,,63581373.8249604
TUR,2024,,20561712.9684722,,,,35776590.0,55.8915095190595,1.01264304983694,32641783.5000001,,85617337.0825336,12080070.5315278,8.76217241497848,3134806.49999995,,,64010777.8584865
USA,2015,67732.8314167024,143350500.0,,22027000.0,1830.0,157138083.333333,65.2179719310982,0.902664712880753,148844666.666667,152957500.0,322113000.0,9606999.99999985,5.27778912071485,8293416.66666649,0.883302308066403,54827.0305998235,240942916.009942
USA,2016,68375.845951938,145915500.0,,22230416.6666667,1822.0,159187500.0,65.4729057331576,0.903439075759341,151436416.666667,155607000.0,324609000.0,9691500.00000033,4.86915325219207,7751083.33333325,0.891423961801912,55451.5353063931,243134924.618723
USA,2017,70387.5154932111,148250416.666667,,22346166.6666667,1820.0,160319333.333333,65.438955987358,0.912474182793488,153334583.333334,157852583.333334,326860000.0,9602166.66666672,4.35677335650914,6984749.99999974,0.90997077340561,57162.8056132501,244990664.8332
USA,2018,72861.08799814,150528750.0,,22453000.0,1826.0,162078250.0,65.7606228835365,0.925009532289979,155763000.0,160332666.666666,328794000.0,9803916.66666651,3.89642040187379,6315250.0,0.928870237730313,59123.7471247187,246467023.718805
USA,2019,75103.864934838,152568333.333333,,22611833.3333334,1817.0,163536500.0,65.9899070066551,0.938060559690371,157537083.333334,162187083.333334,330513000.0,9618750.00000036,3.66854901912814,5999416.66666649,0.945992542825652,61121.0943730132,247820473.490753
USA,2020,80724.2295458116,143749083.333334,,21983833.3333334,1789.0,160766583.333334,64.5785929504971,0.972328447810601,147814750.0,153086583.333333,331800000.0,9337499.99999967,8.05629693981813,12951833.3333335,0.979190146311942,65848.4859903455,248947175.818107
USA,2021,85033.6975201169,147802666.666667,,21971833.3333333,1813.0,161213250.0,64.5260370512982,1.0,152586500.0,157863416.666667,332367000.0,10060749.9999999,5.35114204322519,8626749.99999974,1.0,69793.0371125465,249842168.165133
USA,2022,87337.493853347,154047250.0,,22192166.6666667,1804.0,164292416.666667,65.5063396937468,0.986702827180472,158298250.0,164010416.666667,333568000.0,9963166.66666666,3.64847434122802,5994166.66666675,1.04425132621179,72205.8929971161,250803841.940737
USA,2023,90163.1393293397,157598416.666667,,22779500.0,1799.0,167123000.0,66.3471312775776,0.994557145728591,161044833.333334,167413666.666666,335208000.0,9815249.99999979,3.63694205265986,6078166.66666675,1.07193484531176,74399.5022158112,251891825.286018
USA,2024,94020.327496483,160162371.577235,,23326694.0874037,1801.078575009,168252000.0,66.054587673868,1.00656067324907,161486416.666667,169999437.63016,339017009.205441,9837066.05292502,4.02110128458117,6765583.33333351,1.10535803357927,77549.8285581503,254716600.201507
